Date,Closing,Open,High,Low
4-Aug-11,235.85,242.15,243.1,234.75
4-Aug-11,235.85,242.15,243.1,234.75
5-Aug-11,238,235.35,247.7,233.5
5-Aug-11,238,235.35,247.7,233.5
8-Aug-11,234.2,236.95,237,231.35
8-Aug-11,234.2,236.95,237,231.35
9-Aug-11,234.75,233.6,238.1,232.6
9-Aug-11,234.75,233.6,238.1,232.6
10-Aug-11,234.85,235.8,238.8,233.8
10-Aug-11,234.85,235.8,238.8,233.8
11-Aug-11,240.85,235.1,241.75,234.25
11-Aug-11,240.85,235.1,241.75,234.25
12-Aug-11,240.35,241,242.5,239.4
12-Aug-11,240.35,241,242.5,239.4
15-Aug-11,245.7,240.8,248.1,240.1
15-Aug-11,245.7,240.8,248.1,240.1
16-Aug-11,251.55,245.3,252,242
16-Aug-11,251.55,245.3,252,242
17-Aug-11,263.2,251.15,263.6,250.65
17-Aug-11,263.2,251.15,263.6,250.65
18-Aug-11,264.8,262.35,265,256.85
18-Aug-11,264.8,262.35,265,256.85
19-Aug-11,266.15,262.7,266.6,261.65
19-Aug-11,266.15,262.7,266.6,261.65
22-Aug-11,264.7,265,269.55,263.4
22-Aug-11,264.7,265,269.55,263.4
23-Aug-11,268.85,264.1,271.8,264.1
23-Aug-11,268.85,264.1,271.8,264.1
24-Aug-11,272.5,271,276.35,270.1
24-Aug-11,272.5,271,276.35,270.1
25-Aug-11,274.65,273.25,276.9,273.25
25-Aug-11,274.65,273.25,276.9,273.25
26-Aug-11,278.9,275.7,279.55,275.7
26-Aug-11,278.9,275.7,279.55,275.7
29-Aug-11,284.95,280.65,284.25,280
29-Aug-11,284.95,280.65,284.25,280
30-Aug-11,287.45,284.9,284.9,279.85
30-Aug-11,287.45,284.9,284.9,279.85
31-Aug-11,289.1,286.1,286.1,286.1
31-Aug-11,289.1,286.1,286.1,286.1
1-Sep-11,290.7,285.85,290.8,285.85
1-Sep-11,290.7,285.85,290.8,285.85
2-Sep-11,289.2,289,291.75,287.75
2-Sep-11,289.2,289,291.75,287.75
5-Sep-11,285.88,285.88,285.88,285.88
5-Sep-11,285.88,285.88,285.88,285.88
6-Sep-11,282.4,280.9,283.4,278.1
6-Sep-11,282.4,280.9,283.4,278.1
7-Sep-11,285.8,284.3,286,282.5
7-Sep-11,285.8,284.3,286,282.5
8-Sep-11,285.4,284.85,284.85,284.85
8-Sep-11,285.4,284.85,284.85,284.85
9-Sep-11,271.25,281.5,281.5,270.25
9-Sep-11,271.25,281.5,281.5,270.25
12-Sep-11,273.7,272.5,275.8,272.5
12-Sep-11,273.7,272.5,275.8,272.5
13-Sep-11,272.85,273.5,273.5,272.35
13-Sep-11,272.85,273.5,273.5,272.35
14-Sep-11,268.35,273.6,273.6,268.9
14-Sep-11,268.35,273.6,273.6,268.9
15-Sep-11,263.35,268.2,270.55,263.7
15-Sep-11,263.35,268.2,270.55,263.7
16-Sep-11,263,262.55,262.55,258.45
16-Sep-11,263,262.55,262.55,258.45
19-Sep-11,262.8,263,263,259.95
19-Sep-11,262.8,263,263,259.95
20-Sep-11,259.45,264.9,267.15,264.65
20-Sep-11,259.45,264.9,267.15,264.65
21-Sep-11,251.95,260.4,260.4,251.35
21-Sep-11,251.95,260.4,260.4,251.35
22-Sep-11,239.25,251,251,235.65
22-Sep-11,239.25,251,251,235.65
23-Sep-11,231.45,239.9,241.95,230.8
23-Sep-11,231.45,239.9,241.95,230.8
26-Sep-11,235.95,233,240.5,232
26-Sep-11,235.95,233,240.5,232
27-Sep-11,240.85,238.4,246.55,237.35
27-Sep-11,240.85,238.4,246.55,237.35
28-Sep-11,233.5,241.05,244.2,232.85
28-Sep-11,233.5,241.05,244.2,232.85
29-Sep-11,231.15,233.4,235.5,230.15
29-Sep-11,231.15,233.4,235.5,230.15
30-Sep-11,228.9,230.85,233.6,228.5
30-Sep-11,228.9,230.85,233.6,228.5
3-Oct-11,223.45,228.5,228.6,219.8
3-Oct-11,223.45,228.5,228.6,219.8
4-Oct-11,226.55,224.25,230.2,221.7
4-Oct-11,226.55,224.25,230.2,221.7
5-Oct-11,227.7,228,232,226.15
5-Oct-11,227.7,228,232,226.15
6-Oct-11,234.4,229,236.1,228.05
6-Oct-11,234.4,229,236.1,228.05
7-Oct-11,224.35,235.65,236,223.65
7-Oct-11,224.35,235.65,236,223.65
10-Oct-11,226.3,226,231.75,225.1
10-Oct-11,226.3,226,231.75,225.1
11-Oct-11,223.4,226.3,228.35,221.65
11-Oct-11,223.4,226.3,228.35,221.65
12-Oct-11,229.45,224,231.7,223.6
12-Oct-11,229.45,224,231.7,223.6
13-Oct-11,237.65,231.5,240.35,228.1
13-Oct-11,237.65,231.5,240.35,228.1
14-Oct-11,239.55,237.45,241.5,234.25
14-Oct-11,239.55,237.45,241.5,234.25
17-Oct-11,234,240.05,243.55,228.35
17-Oct-11,234,240.05,243.55,228.35
18-Oct-11,231.5,232.8,236,229.4
18-Oct-11,231.5,232.8,236,229.4
19-Oct-11,236.15,231.25,239.25,230.9
19-Oct-11,236.15,231.25,239.25,230.9
20-Oct-11,231.65,234.4,236.85,229.7
20-Oct-11,231.65,234.4,236.85,229.7
21-Oct-11,244.85,233.65,246.7,233.2
21-Oct-11,244.85,233.65,246.7,233.2
24-Oct-11,250.8,245.45,251.5,243.1
24-Oct-11,250.8,245.45,251.5,243.1
25-Oct-11,236.55,251.25,252.5,235.6
25-Oct-11,236.55,251.25,252.5,235.6
26-Oct-11,233.7,236.8,240.5,231.9
26-Oct-11,233.7,236.8,240.5,231.9
27-Oct-11,234.6,234,240.95,234
27-Oct-11,234.6,234,240.95,234
28-Oct-11,235.15,234.6,236.7,232.1
28-Oct-11,235.15,234.6,236.7,232.1
31-Oct-11,226.95,233,233.5,225.35
31-Oct-11,226.95,233,233.5,225.35
1-Nov-11,223.65,226.4,226.4,220.45
1-Nov-11,223.65,226.4,226.4,220.45
2-Nov-11,224,225.4,227.5,223
2-Nov-11,224,225.4,227.5,223
3-Nov-11,226.8,223.25,230.1,223.25
3-Nov-11,226.8,223.25,230.1,223.25
4-Nov-11,230.2,227.5,231.4,224.25
4-Nov-11,230.2,227.5,231.4,224.25
7-Nov-11,233,230.2,236.8,228.65
7-Nov-11,233,230.2,236.8,228.65
8-Nov-11,229.6,234.9,237.3,228.7
8-Nov-11,229.6,234.9,237.3,228.7
9-Nov-11,230.2,230.4,231.45,226.95
9-Nov-11,230.2,230.4,231.45,226.95
10-Nov-11,230,229.05,232.8,227.75
10-Nov-11,230,229.05,232.8,227.75
11-Nov-11,233.95,230.7,235.05,229.25
11-Nov-11,233.95,230.7,235.05,229.25
14-Nov-11,230.95,237.3,238.35,228.1
14-Nov-11,230.95,237.3,238.35,228.1
15-Nov-11,239.5,233.15,240,230.4
15-Nov-11,239.5,233.15,240,230.4
16-Nov-11,235.75,237.55,238.5,235.1
16-Nov-11,235.75,237.55,238.5,235.1
17-Nov-11,232.15,235,236.25,231.3
17-Nov-11,232.15,235,236.25,231.3
18-Nov-11,234.2,231.75,236,231.6
18-Nov-11,234.2,231.75,236,231.6
21-Nov-11,232.2,233.7,234.5,231.95
21-Nov-11,232.2,233.7,234.5,231.95
22-Nov-11,232.9,233.5,233.8,230.85
22-Nov-11,232.9,233.5,233.8,230.85
23-Nov-11,231.6,231.2,236.6,230.25
23-Nov-11,231.6,231.2,236.6,230.25
25-Nov-11,229.6,231,231.45,229.5
25-Nov-11,229.6,231,231.45,229.5
28-Nov-11,224.7,231.2,234,224.4
28-Nov-11,224.7,231.2,234,224.4
29-Nov-11,225.25,226,228.5,224.2
29-Nov-11,225.25,226,228.5,224.2
30-Nov-11,233.8,225,232.9,225
30-Nov-11,233.8,225,232.9,225
1-Dec-11,233.2,233.2,235.7,231.55
1-Dec-11,233.2,233.2,235.7,231.55
2-Dec-11,227.15,234,234,223.9
2-Dec-11,227.15,234,234,223.9
5-Dec-11,233.95,229.4,235.2,228.5
5-Dec-11,233.95,229.4,235.2,228.5
6-Dec-11,232.85,232.25,233.7,230.1
6-Dec-11,232.85,232.25,233.7,230.1
7-Dec-11,226.75,231.7,231.7,226.9
7-Dec-11,226.75,231.7,231.7,226.9
8-Dec-11,225.7,226.4,227.35,225.4
8-Dec-11,225.7,226.4,227.35,225.4
9-Dec-11,224.65,225.5,226,225.5
9-Dec-11,224.65,225.5,226,225.5
11-Dec-11,227.05,227.05,227.05,227.05
11-Dec-11,227.05,227.05,227.05,227.05
12-Dec-11,218.5,224,224,218
12-Dec-11,218.5,224,224,218
13-Dec-11,218.65,221,221,219.15
13-Dec-11,218.65,221,221,219.15
14-Dec-11,215.1,219.25,219.25,213.5
14-Dec-11,215.1,219.25,219.25,213.5
15-Dec-11,213.75,215,215,215
15-Dec-11,213.75,215,215,215
16-Dec-11,210.95,213.4,214.25,213.4
16-Dec-11,210.95,213.4,214.25,213.4
19-Dec-11,219.8,215.6,219.8,212.38
19-Dec-11,219.8,215.6,219.8,212.38
20-Dec-11,222.8,220,224.05,219
20-Dec-11,222.8,220,224.05,219
21-Dec-11,219.9,222.1,222.8,218.5
21-Dec-11,219.9,222.1,222.8,218.5
22-Dec-11,221.4,219.7,223.4,218.65
22-Dec-11,221.4,219.7,223.4,218.65
23-Dec-11,219.65,220.9,222.85,217.4
23-Dec-11,219.65,220.9,222.85,217.4
25-Dec-11,217.88,217.88,217.88,217.88
25-Dec-11,217.88,217.88,217.88,217.88
26-Dec-11,217.88,217.88,217.88,217.88
26-Dec-11,217.88,217.88,217.88,217.88
27-Dec-11,222.85,218.35,223,218.35
27-Dec-11,222.85,218.35,223,218.35
28-Dec-11,226.75,221.9,229.3,221
28-Dec-11,226.75,221.9,229.3,221
29-Dec-11,224.25,225.75,227.2,224.1
29-Dec-11,224.25,225.75,227.2,224.1
30-Dec-11,226.85,224.45,227.6,224.2
30-Dec-11,226.85,224.45,227.6,224.2
2-Jan-12,226.75,226.75,226.75,226.75
2-Jan-12,226.75,226.75,226.75,226.75
3-Jan-12,227.2,226.85,228,222.4
3-Jan-12,227.2,226.85,228,222.4
4-Jan-12,226.7,226,229.15,224.4
4-Jan-12,226.7,226,229.15,224.4
5-Jan-12,219.55,225.45,225.8,217.55
5-Jan-12,219.55,225.45,225.8,217.55
6-Jan-12,221.75,219,222.4,216.6
6-Jan-12,221.75,219,222.4,216.6
9-Jan-12,221.85,220.75,224.5,217.6
9-Jan-12,221.85,220.75,224.5,217.6
10-Jan-12,225.95,221.5,226.1,221.15
10-Jan-12,225.95,221.5,226.1,221.15
11-Jan-12,234.9,225.25,235.2,224.15
11-Jan-12,234.9,225.25,235.2,224.15
12-Jan-12,233.9,233.8,238.5,231.85
12-Jan-12,233.9,233.8,238.5,231.85
13-Jan-12,225.25,233.6,236.4,224.5
13-Jan-12,225.25,233.6,236.4,224.5
17-Jan-12,225.15,225.45,229.25,221.1
17-Jan-12,225.15,225.45,229.25,221.1
18-Jan-12,224.85,225.95,227,222.25
18-Jan-12,224.85,225.95,227,222.25
19-Jan-12,226.65,224.25,227.8,223.35
19-Jan-12,226.65,224.25,227.8,223.35
20-Jan-12,225.4,225.5,228.65,224.1
20-Jan-12,225.4,225.5,228.65,224.1
23-Jan-12,219.45,223.9,225,217.85
23-Jan-12,219.45,223.9,225,217.85
24-Jan-12,220.45,219.75,221.3,217.55
24-Jan-12,220.45,219.75,221.3,217.55
25-Jan-12,217.2,220.25,221.9,216.8
25-Jan-12,217.2,220.25,221.9,216.8
26-Jan-12,219.7,218.5,221.5,217.25
26-Jan-12,219.7,218.5,221.5,217.25
27-Jan-12,217.35,219.65,220.2,216.9
27-Jan-12,217.35,219.65,220.2,216.9
30-Jan-12,216.6,216.75,217.3,215
30-Jan-12,216.6,216.75,217.3,215
31-Jan-12,215.05,217,219.65,213.1
31-Jan-12,215.05,217,219.65,213.1
1-Feb-12,214.1,214.5,215.9,213.2
1-Feb-12,214.1,214.5,215.9,213.2
2-Feb-12,215.6,214,216.15,210.95
2-Feb-12,215.6,214,216.15,210.95
3-Feb-12,215.95,215.8,218.95,214.6
3-Feb-12,215.95,215.8,218.95,214.6
6-Feb-12,218.8,215,219.8,213.05
6-Feb-12,218.8,215,219.8,213.05
7-Feb-12,220.95,219.1,222.45,215.8
7-Feb-12,220.95,219.1,222.45,215.8
8-Feb-12,220.05,220.9,222.3,219.15
8-Feb-12,220.05,220.9,222.3,219.15
9-Feb-12,216,220.6,222.15,214.75
9-Feb-12,216,220.6,222.15,214.75
10-Feb-12,215.3,216,218,214.45
10-Feb-12,215.3,216,218,214.45
13-Feb-12,212.3,216,217.6,210
13-Feb-12,212.3,216,217.6,210
14-Feb-12,204.2,212.15,213.3,203.25
14-Feb-12,204.2,212.15,213.3,203.25
15-Feb-12,200.4,204.5,205.9,198.3
15-Feb-12,200.4,204.5,205.9,198.3
16-Feb-12,199.3,201.15,202.25,195.9
16-Feb-12,199.3,201.15,202.25,195.9
17-Feb-12,200.05,200.2,201,198.5
17-Feb-12,200.05,200.2,201,198.5
21-Feb-12,204.65,199.75,205,199
21-Feb-12,204.65,199.75,205,199
22-Feb-12,200.75,204,205.1,200.35
22-Feb-12,200.75,204,205.1,200.35
23-Feb-12,202,200.85,205.35,200.85
23-Feb-12,202,200.85,205.35,200.85
24-Feb-12,203.25,202,203.9,202
24-Feb-12,203.25,202,203.9,202
27-Feb-12,204.45,202.8,204.5,201.5
27-Feb-12,204.45,202.8,204.5,201.5
28-Feb-12,206.15,204.45,206.25,202.35
28-Feb-12,206.15,204.45,206.25,202.35
29-Feb-12,203.15,205.8,205.8,201.55
29-Feb-12,203.15,205.8,205.8,201.55
1-Mar-12,204,203.15,203.15,202.25
1-Mar-12,204,203.15,203.15,202.25
2-Mar-12,201.65,202.85,202.85,200.9
2-Mar-12,201.65,202.85,202.85,200.9
5-Mar-12,201.5,198.05,200.3,198.05
5-Mar-12,201.5,198.05,200.3,198.05
6-Mar-12,192.95,200.85,200.85,195.5
6-Mar-12,192.95,200.85,200.85,195.5
7-Mar-12,188.4,193.3,194.15,186.4
7-Mar-12,188.4,193.3,194.15,186.4
8-Mar-12,189.35,189.7,191.7,186.7
8-Mar-12,189.35,189.7,191.7,186.7
9-Mar-12,185.6,186.3,186.3,186
9-Mar-12,185.6,186.3,186.3,186
12-Mar-12,182.6,184.35,184.35,181.8
12-Mar-12,182.6,184.35,184.35,181.8
13-Mar-12,185.35,183,184,183
13-Mar-12,185.35,183,184,183
14-Mar-12,182.9,185.73,186.2,182.68
14-Mar-12,182.9,185.73,186.2,182.68
15-Mar-12,184.45,184.25,184.25,184.25
15-Mar-12,184.45,184.25,184.25,184.25
16-Mar-12,183.15,185.13,186.38,181.88
16-Mar-12,183.15,185.13,186.38,181.88
19-Mar-12,182.5,183.9,184.8,183.05
19-Mar-12,182.5,183.9,184.8,183.05
20-Mar-12,183.1,182.75,185.1,182.75
20-Mar-12,183.1,182.75,185.1,182.75
21-Mar-12,184.7,183.5,188.45,182.5
21-Mar-12,184.7,183.5,188.45,182.5
22-Mar-12,176.95,184.15,185.3,174.45
22-Mar-12,176.95,184.15,185.3,174.45
23-Mar-12,178.75,176.25,179.25,175.25
23-Mar-12,178.75,176.25,179.25,175.25
26-Mar-12,178.8,178.25,180.4,177.7
26-Mar-12,178.8,178.25,180.4,177.7
27-Mar-12,187.35,178.8,187.65,178.8
27-Mar-12,187.35,178.8,187.65,178.8
28-Mar-12,182,186.9,187.85,181.25
28-Mar-12,182,186.9,187.85,181.25
29-Mar-12,176.45,181.5,183.25,175.9
29-Mar-12,176.45,181.5,183.25,175.9
30-Mar-12,182.45,177.15,184.05,177.1
30-Mar-12,182.45,177.15,184.05,177.1
2-Apr-12,186.2,182.5,186.9,180.3
2-Apr-12,186.2,182.5,186.9,180.3
3-Apr-12,185.35,185.9,185.9,182.35
3-Apr-12,185.35,185.9,185.9,182.35
4-Apr-12,184.75,184,190.45,178.7
4-Apr-12,184.75,184,190.45,178.7
5-Apr-12,183,184,185,180.95
5-Apr-12,183,184,185,180.95
9-Apr-12,178.05,182.85,183.6,177.55
9-Apr-12,178.05,182.85,183.6,177.55
10-Apr-12,178.15,178.5,182.35,177.75
10-Apr-12,178.15,178.5,182.35,177.75
11-Apr-12,180.65,178.1,182.95,177.9
11-Apr-12,180.65,178.1,182.95,177.9
12-Apr-12,182.9,181.05,183.3,178.9
12-Apr-12,182.9,181.05,183.3,178.9
13-Apr-12,179.2,182.05,186.4,178.15
13-Apr-12,179.2,182.05,186.4,178.15
16-Apr-12,174.7,179.3,180,172.65
16-Apr-12,174.7,179.3,180,172.65
17-Apr-12,173.05,175.55,177.3,172.45
17-Apr-12,173.05,175.55,177.3,172.45
18-Apr-12,172.65,173.05,174,171.9
18-Apr-12,172.65,173.05,174,171.9
19-Apr-12,173.65,172.05,175,172.05
19-Apr-12,173.65,172.05,175,172.05
20-Apr-12,177.7,173.55,178.4,173.55
20-Apr-12,177.7,173.55,178.4,173.55
23-Apr-12,177.7,177.5,178.4,176.1
23-Apr-12,177.7,177.5,178.4,176.1
24-Apr-12,182.5,178.45,183,178.45
24-Apr-12,182.5,178.45,183,178.45
25-Apr-12,175.95,184.15,184.25,174.9
25-Apr-12,175.95,184.15,184.25,174.9
26-Apr-12,174.7,176,176.35,174.75
26-Apr-12,174.7,176,176.35,174.75
27-Apr-12,175,174.7,176,174.7
27-Apr-12,175,174.7,176,174.7
30-Apr-12,177.95,175.4,178.6,174.75
30-Apr-12,177.95,175.4,178.6,174.75
1-May-12,182.85,176,180.8,176
1-May-12,182.85,176,180.8,176
2-May-12,181.3,182.9,182.9,182.45
2-May-12,181.3,182.9,182.9,182.45
3-May-12,174.3,181.05,181.05,174.65
3-May-12,174.3,181.05,181.05,174.65
4-May-12,173.5,175.4,175.45,173.4
4-May-12,173.5,175.4,175.45,173.4
7-May-12,174.15,173.8,174.35,173.5
7-May-12,174.15,173.8,174.35,173.5
8-May-12,175.15,173.75,175.2,173.5
8-May-12,175.15,173.75,175.2,173.5
9-May-12,175.15,176.8,176.8,172.9
9-May-12,175.15,176.8,176.8,172.9
10-May-12,177.88,175.65,179.57,175
10-May-12,177.88,175.65,179.57,175
11-May-12,176.55,179.25,179.25,179
11-May-12,176.55,179.25,179.25,179
14-May-12,177.4,173.7,174.5,173.6
14-May-12,177.4,173.7,174.5,173.6
15-May-12,177.25,178.15,181.57,177.07
15-May-12,177.25,178.15,181.57,177.07
16-May-12,177.4,178.8,178.8,178.8
16-May-12,177.4,178.8,178.8,178.8
17-May-12,178.65,177.9,179,177.1
17-May-12,178.65,177.9,179,177.1
18-May-12,177.95,178.6,181.77,177.75
18-May-12,177.95,178.6,181.77,177.75
21-May-12,175.15,179,181.35,174.3
21-May-12,175.15,179,181.35,174.3
22-May-12,174.5,176,177,172.85
22-May-12,174.5,176,177,172.85
23-May-12,166.9,173.5,173.5,165.1
23-May-12,166.9,173.5,173.5,165.1
24-May-12,166.9,167,169.6,165.3
24-May-12,166.9,167,169.6,165.3
25-May-12,167.8,166.45,168.55,165.45
25-May-12,167.8,166.45,168.55,165.45
29-May-12,165.4,168.45,169.45,164.75
29-May-12,165.4,168.45,169.45,164.75
30-May-12,164.4,165.4,166.4,162.3
30-May-12,164.4,165.4,166.4,162.3
31-May-12,160.65,164.2,165.45,160.15
31-May-12,160.65,164.2,165.45,160.15
1-Jun-12,157.5,160.65,161.25,156.5
1-Jun-12,157.5,160.65,161.25,156.5
4-Jun-12,158.45,157.9,158.95,154.65
4-Jun-12,158.45,157.9,158.95,154.65
5-Jun-12,156.2,158,159.35,155.9
5-Jun-12,156.2,158,159.35,155.9
6-Jun-12,155.9,156.45,158.9,155.5
6-Jun-12,155.9,156.45,158.9,155.5
7-Jun-12,156.65,156.2,158.1,154.25
7-Jun-12,156.65,156.2,158.1,154.25
8-Jun-12,155.6,156.65,157.7,154.6
8-Jun-12,155.6,156.65,157.7,154.6
11-Jun-12,155.1,155.7,157.9,153.7
11-Jun-12,155.1,155.7,157.9,153.7
12-Jun-12,154.2,154.5,155.5,153.3
12-Jun-12,154.2,154.5,155.5,153.3
13-Jun-12,152.5,154.55,155.15,151.85
13-Jun-12,152.5,154.55,155.15,151.85
14-Jun-12,149.2,152.3,152.3,148.85
14-Jun-12,149.2,152.3,152.3,148.85
15-Jun-12,150.05,149.5,151.2,149.25
15-Jun-12,150.05,149.5,151.2,149.25
18-Jun-12,149.55,150.7,150.9,148.2
18-Jun-12,149.55,150.7,150.9,148.2
19-Jun-12,156.6,149.7,156.7,148.55
19-Jun-12,156.6,149.7,156.7,148.55
20-Jun-12,150.75,156,159.15,150
20-Jun-12,150.75,156,159.15,150
21-Jun-12,157.75,150.75,158.15,150
21-Jun-12,157.75,150.75,158.15,150
22-Jun-12,155.15,158.15,158.15,152.5
22-Jun-12,155.15,158.15,158.15,152.5
25-Jun-12,158.7,154.7,159,153.75
25-Jun-12,158.7,154.7,159,153.75
26-Jun-12,165.4,159,165.3,157.35
26-Jun-12,165.4,159,165.3,157.35
27-Jun-12,164.5,164.95,168.1,163.4
27-Jun-12,164.5,164.95,168.1,163.4
28-Jun-12,163,163.2,163.35,161
28-Jun-12,163,163.2,163.35,161
29-Jun-12,170.1,164,168.6,164
29-Jun-12,170.1,164,168.6,164
1-Jul-12,170.85,170.85,170.85,170.85
1-Jul-12,170.85,170.85,170.85,170.85
2-Jul-12,174.3,172.8,172.95,172.5
2-Jul-12,174.3,172.8,172.95,172.5
3-Jul-12,180.1,175,179.75,174.8
3-Jul-12,180.1,175,179.75,174.8
5-Jul-12,179.25,180,184.8,178.25
5-Jul-12,179.25,180,184.8,178.25
6-Jul-12,175.9,179.35,179.75,177.15
6-Jul-12,175.9,179.35,179.75,177.15
9-Jul-12,181.75,176.9,181.1,176.9
9-Jul-12,181.75,176.9,181.1,176.9
10-Jul-12,183.75,181.05,182.05,181.05
10-Jul-12,183.75,181.05,182.05,181.05
11-Jul-12,182.7,183.6,190.35,183.6
11-Jul-12,182.7,183.6,190.35,183.6
12-Jul-12,181.15,181.75,182.15,179.05
12-Jul-12,181.15,181.75,182.15,179.05
13-Jul-12,184.45,184.15,184.25,184.15
13-Jul-12,184.45,184.15,184.25,184.15
16-Jul-12,182.55,186.8,186.8,180.6
16-Jul-12,182.55,186.8,186.8,180.6
17-Jul-12,180.75,182.15,182.15,180.7
17-Jul-12,180.75,182.15,182.15,180.7
18-Jul-12,181.4,182,182,179.9
18-Jul-12,181.4,182,182,179.9
19-Jul-12,188.77,182.6,189.38,182.1
19-Jul-12,188.77,182.6,189.38,182.1
20-Jul-12,186.95,188.9,190.85,186.1
20-Jul-12,186.95,188.9,190.85,186.1
23-Jul-12,185.1,185.85,186.4,183.1
23-Jul-12,185.1,185.85,186.4,183.1
24-Jul-12,175.45,184.4,185.45,173.7
24-Jul-12,175.45,184.4,185.45,173.7
25-Jul-12,176.3,175.45,178.45,174
25-Jul-12,176.3,175.45,178.45,174
26-Jul-12,174.05,176.3,179.5,173.1
26-Jul-12,174.05,176.3,179.5,173.1
27-Jul-12,173.7,174.05,176.75,173.05
27-Jul-12,173.7,174.05,176.75,173.05
30-Jul-12,178.35,174.35,178.9,173.15
30-Jul-12,178.35,174.35,178.9,173.15
31-Jul-12,174.4,178.1,178.65,172.7
31-Jul-12,174.4,178.1,178.65,172.7
1-Aug-12,174.6,174.65,175.6,170.6
1-Aug-12,174.6,174.65,175.6,170.6
2-Aug-12,171.65,174.95,175.35,171.25
2-Aug-12,171.65,174.95,175.35,171.25
3-Aug-12,173.8,171.65,174.2,171.3
3-Aug-12,173.8,171.65,174.2,171.3
6-Aug-12,175.5,173.1,177.85,173
6-Aug-12,175.5,173.1,177.85,173
7-Aug-12,172.65,175.5,176.2,172.4
7-Aug-12,172.65,175.5,176.2,172.4
8-Aug-12,170.5,172.75,173.1,169.9
8-Aug-12,170.5,172.75,173.1,169.9
9-Aug-12,166.45,170.95,171.35,166.25
9-Aug-12,166.45,170.95,171.35,166.25
10-Aug-12,166.25,167,167.45,164.2
10-Aug-12,166.25,167,167.45,164.2
13-Aug-12,164.1,166.2,167.25,162.95
13-Aug-12,164.1,166.2,167.25,162.95
14-Aug-12,163.05,164.9,165.75,162.4
14-Aug-12,163.05,164.9,165.75,162.4
15-Aug-12,161.9,163.25,163.55,158.8
15-Aug-12,161.9,163.25,163.55,158.8
16-Aug-12,158.85,161.8,161.8,157.8
16-Aug-12,158.85,161.8,161.8,157.8
17-Aug-12,160.3,159.15,160.7,157.4
17-Aug-12,160.3,159.15,160.7,157.4
20-Aug-12,161.2,160.65,163.45,160.3
20-Aug-12,161.2,160.65,163.45,160.3
21-Aug-12,160.65,161.75,162.5,160.55
21-Aug-12,160.65,161.75,162.5,160.55
22-Aug-12,158.95,160.45,160.55,157.6
22-Aug-12,158.95,160.45,160.55,157.6
23-Aug-12,160.25,159.5,161.4,158.9
23-Aug-12,160.25,159.5,161.4,158.9
24-Aug-12,162.6,160.35,163.5,160
24-Aug-12,162.6,160.35,163.5,160
26-Aug-12,163.15,163.15,163.15,163.15
26-Aug-12,163.15,163.15,163.15,163.15
27-Aug-12,167.05,165,167.45,165
27-Aug-12,167.05,165,167.45,165
28-Aug-12,167.75,166.5,168,165.75
28-Aug-12,167.75,166.5,168,165.75
29-Aug-12,166.4,167.5,168.6,166.25
29-Aug-12,166.4,167.5,168.6,166.25
30-Aug-12,163,165.5,167.5,162.5
30-Aug-12,163,165.5,167.5,162.5
31-Aug-12,164.55,163.75,165.2,162.8
